Nome: PATOS DE MINAS
Codigo Estacao: A562
Latitude: -18.52055554
Longitude: -46.44055555
Altitude: 950
Situacao: Operante
Data Inicial: 2017-05-11
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2017-11-24;21,2;87;
2017-11-25;22,7;76,3;
2017-11-26;21,8;81,8;
2017-11-27;null;80,5;
2017-11-28;22,6;77;
2017-11-29;22,5;78,4;
2017-11-30;21,2;79,4;
2017-12-01;20,2;87,5;
2017-12-02;20,8;88,7;
2017-12-03;21,8;86,3;
2017-12-04;23,1;80,8;
2017-12-05;23,3;82,5;
2017-12-06;22;85,3;
2017-12-07;21,4;86,7;
2017-12-08;22,2;87;
2017-12-09;22,7;85,8;
2017-12-10;23,6;75,5;
2017-12-11;21,3;86,8;
2017-12-12;21,7;83,9;
2017-12-13;20,7;83,2;
2017-12-14;20,5;85,1;
2017-12-15;20,8;85,4;
2017-12-16;21,2;83,3;
2017-12-17;20,5;85,1;
2017-12-18;22,1;73,2;
2017-12-19;23,9;66,3;
2017-12-20;23,7;61,9;
2017-12-21;24,1;61,3;
2017-12-22;23,6;67,3;
2017-12-23;23,9;71,9;
2017-12-24;25,3;64,8;
2017-12-25;24,9;68,3;
2017-12-26;23,9;75,4;
2017-12-27;23,9;75,8;
2017-12-28;25,3;63,1;
2017-12-29;25,9;57,2;
2017-12-30;null;80,9;
2017-12-31;21,8;81,6;
2018-01-01;23,9;67,8;
2018-01-02;23,5;71,3;
2018-01-03;22,5;80,2;
2018-01-04;21,3;88,5;
2018-01-05;20,1;90,8;
2018-01-06;21,5;83,5;
2018-01-07;21,5;82,8;
2018-01-08;22,2;80,8;
2018-01-09;23;70,7;
2018-01-10;23,7;67;
2018-01-11;22,9;67;
2018-01-12;22,4;65;
2018-01-13;23,2;65;
2018-01-14;22,1;76,3;
2018-01-15;20,8;86,8;
2018-01-16;23,2;75,9;
2018-01-17;24,1;66,9;
2018-01-18;24,6;51,3;
2018-01-19;24,1;54,4;
2018-01-20;25,1;47,2;
2018-01-21;25,3;47,4;
2018-01-22;25,4;47,2;
2018-01-23;24,1;62,5;
2018-01-24;23,2;75;
2018-01-25;22,6;79,1;
2018-01-26;22,7;77,1;
2018-01-27;23,2;73,5;
2018-01-28;23,8;71,6;
2018-01-29;22,9;78,9;
2018-01-30;22;85;
2018-01-31;22,9;83,6;
2018-02-01;22,3;87;
2018-02-02;22;87,6;
2018-02-03;21,5;87,4;
2018-02-04;20,1;85,3;
2018-02-05;20,6;85,5;
2018-02-06;20,2;88,8;
2018-02-07;21,8;79,8;
2018-02-08;22,6;76,3;
2018-02-09;23,3;76,8;
2018-02-10;22,3;81,7;
2018-02-11;23,4;76;
2018-02-12;24,2;69,2;
2018-02-13;25,1;58;
2018-02-14;24,3;61,5;
2018-02-15;24,2;59,1;
2018-02-16;23,7;65,4;
2018-02-17;23,7;62;
2018-02-18;23,5;65,4;
2018-02-19;21,8;82;
2018-02-20;23;79,2;
2018-02-21;22,2;82,7;
2018-02-22;21,9;84,4;
2018-02-23;21,3;82,5;
2018-02-24;21,8;84,3;
2018-02-25;21,9;82,6;
2018-02-26;21,4;87,8;
2018-02-27;23,1;73,9;
2018-02-28;23,6;75,2;
2018-03-01;23,4;75,7;
2018-03-02;23,3;79,8;
2018-03-03;24,3;75,5;
2018-03-04;24,7;70,9;
2018-03-05;24,2;75,3;
2018-03-06;24,6;75,4;
2018-03-07;22,4;81,6;
2018-03-08;22,7;85;
2018-03-09;22,4;82,9;
2018-03-10;23;82;
2018-03-11;22;89,5;
2018-03-12;24,2;74,3;
2018-03-13;25;65,3;
2018-03-14;24,6;71,3;
2018-03-15;24,4;75,7;
2018-03-16;24,4;76,4;
2018-03-17;22,6;80,1;
2018-03-18;22,6;80,6;
2018-03-19;23,9;69,6;
2018-03-20;24,1;67,5;
2018-03-21;24,2;72,1;
2018-03-22;22,2;80;
2018-03-23;23,6;75,8;
2018-03-24;22,2;78,4;
2018-03-25;22,4;75;
2018-03-26;22,6;73,1;
2018-03-27;22,7;61,5;
2018-03-28;22,6;59;
2018-03-29;22,2;67,4;
2018-03-30;22;68,3;
2018-03-31;22,7;68,2;
2018-04-01;23,2;67,4;
2018-04-02;22,4;79,2;
2018-04-03;22,5;81;
2018-04-04;21,6;84,3;
2018-04-05;22;83,5;
2018-04-06;20,9;85,7;
2018-04-07;21,3;85,1;
2018-04-08;21,6;83,4;
2018-04-09;21,5;77,7;
2018-04-10;21,8;72,1;
2018-04-11;21,2;69,8;
2018-04-12;20,5;73,3;
2018-04-13;21,4;75,6;
2018-04-14;21,9;75,7;
2018-04-15;22,2;75,6;
2018-04-16;20,3;83,6;
2018-04-17;19,6;80;
2018-04-18;20,1;72,5;
2018-04-19;20,2;71,9;
2018-04-20;20,9;69,9;
2018-04-21;21,1;66,9;
2018-04-22;20,6;71,5;
2018-04-23;20,4;68,8;
2018-04-24;20,7;70,4;
2018-04-25;21,1;72;
2018-04-26;21,3;73,2;
2018-04-27;21,3;73;
2018-04-28;21,3;70,1;
2018-04-29;20,9;68,5;
2018-04-30;20,4;65,7;
2018-05-01;20,5;60,3;
2018-05-02;20,8;56,1;
2018-05-03;20,9;60,5;
2018-05-04;22,1;61,8;
2018-05-05;21,8;62;
2018-05-06;21,5;64,1;
2018-05-07;21;69,1;
2018-05-08;19,9;68,8;
2018-05-09;19,9;71,3;
2018-05-10;19,7;69,9;
2018-05-11;20,8;65,3;
2018-05-12;20,9;62,9;
2018-05-13;21,9;61,1;
2018-05-14;21,3;63,5;
2018-05-15;21;66;
2018-05-16;20,5;71,6;
2018-05-17;20,5;74,5;
2018-05-18;21;74,5;
2018-05-19;19,6;82,5;
2018-05-20;15,5;75,8;
2018-05-21;14,9;59,9;
2018-05-22;17,6;48,7;
2018-05-23;18,7;52,1;
2018-05-24;19,2;65,4;
2018-05-25;19,3;74;
2018-05-26;18,7;71,3;
2018-05-27;18,5;70,8;
2018-05-28;18;68,4;
2018-05-29;18,1;68,7;
2018-05-30;16,9;69,6;
2018-05-31;16,5;61,4;
2018-06-01;18,2;58;
2018-06-02;19,2;58,6;
2018-06-03;20,2;53,7;
2018-06-04;20,6;61,7;
2018-06-05;20,1;69,4;
2018-06-06;20,1;68,5;
2018-06-07;21,5;67,8;
2018-06-08;21;66,5;
2018-06-09;21,2;69,8;
2018-06-10;21,7;69,2;
2018-06-11;20,3;72,4;
2018-06-12;20,6;68,3;
2018-06-13;21,5;60,8;
2018-06-14;21,5;62,3;
2018-06-15;20,8;63,1;
2018-06-16;20,6;59,1;
2018-06-17;19,2;65,3;
2018-06-18;19,1;61,4;
2018-06-19;18,8;64,2;
2018-06-20;18,6;69,1;
2018-06-21;null;73,6;
2018-06-22;19,5;61,9;
2018-06-23;19,1;66;
2018-06-24;20,2;60,5;
2018-06-25;20,4;53,9;
2018-06-26;21,2;49,9;
2018-06-27;21,4;48,2;
2018-06-28;20,5;51,8;
2018-06-29;19,1;55,3;
2018-06-30;19,1;53,4;
2018-07-01;20;55,3;
2018-07-02;21;51,9;
2018-07-03;21,4;47,8;
2018-07-04;20,7;46,3;
2018-07-05;19,9;50;
2018-07-06;19;54,3;
2018-07-07;19,1;53,9;
2018-07-08;20,1;55,7;
2018-07-09;20,9;52,9;
2018-07-10;20,5;49,5;
2018-07-11;18,7;61,8;
2018-07-12;19,2;52,8;
2018-07-13;20;47,5;
2018-07-14;20,2;51,5;
2018-07-15;20,2;51,3;
2018-07-16;19,6;49,1;
2018-07-17;19,9;56,4;
2018-07-18;19,9;61,3;
2018-07-19;19,9;55;
2018-07-20;20,1;55;
2018-07-21;21,2;47,8;
2018-07-22;20,8;46,8;
2018-07-23;19,7;49,4;
2018-07-24;19,5;53,5;
2018-07-25;18,8;51,7;
2018-07-26;19;47,7;
2018-07-27;19,4;48;
2018-07-28;20,3;46,3;
2018-07-29;20,7;44,3;
2018-07-30;21,2;42,8;
2018-07-31;22,7;37,5;
2018-08-01;22,3;46,8;
2018-08-02;21,1;61;
2018-08-03;22;61;
2018-08-04;21,6;64,7;
2018-08-05;21,3;64,8;
2018-08-06;22,7;60;
2018-08-07;22,1;58,3;
2018-08-08;22,1;64,2;
2018-08-09;20,1;69,6;
2018-08-10;21,5;68,7;
2018-08-11;20,2;38,7;
2018-08-12;19,7;28,3;
2018-08-13;20,6;28;
2018-08-14;21,6;36,9;
2018-08-15;22,7;36;
2018-08-16;22;43,7;
2018-08-17;19;70,9;
2018-08-18;18,6;73,7;
2018-08-19;19,4;65,8;
2018-08-20;20,7;53,9;
2018-08-21;21,6;37,4;
2018-08-22;21,3;40,7;
2018-08-23;22,3;41,6;
2018-08-24;23,5;40,9;
2018-08-25;22,5;46,5;
2018-08-26;21,3;62,8;
2018-08-27;22,3;58,7;
2018-08-28;20,4;63,2;
2018-08-29;20,5;58,1;
2018-08-30;20,6;53,8;
2018-08-31;21,9;42,9;
2018-09-01;23,5;36,2;
2018-09-02;24,3;35,3;
2018-09-03;24;42;
2018-09-04;19,7;49,8;
2018-09-05;18,8;42,9;
2018-09-06;21,8;38,8;
2018-09-07;23,3;40,9;
2018-09-08;22,8;34,3;
2018-09-09;22,6;29,7;
2018-09-10;22,6;26,3;
2018-09-11;23,8;28,2;
2018-09-12;24,4;33;
2018-09-13;23,4;47,5;
2018-09-14;21,9;56,9;
2018-09-15;19,3;83,9;
2018-09-16;22,3;69;
2018-09-17;19,3;82,5;
2018-09-18;21;78,3;
2018-09-19;20,9;78,8;
2018-09-20;20;81,9;
2018-09-21;22,2;69,7;
2018-09-22;25,8;47,1;
2018-09-23;25,5;48,5;
2018-09-24;26,6;45,8;
2018-09-25;26,3;41,2;
2018-09-26;25,8;38,6;
2018-09-27;26,7;35,3;
2018-09-28;27,6;35;
2018-09-29;27,3;43,7;
2018-09-30;25,9;51,8;
2018-10-01;23,6;62,6;
2018-10-02;23,3;64;
2018-10-03;24,9;55,3;
2018-10-04;26,3;51;
2018-10-05;25,4;57,5;
2018-10-06;23;72,1;
2018-10-07;20;87,7;
2018-10-08;23,6;63,2;
2018-10-09;24,3;51,9;
2018-10-10;24,7;58,7;
2018-10-11;26,3;54,9;
2018-10-12;24,8;62,2;
2018-10-13;26,5;50,2;
2018-10-14;25,4;60,5;
2018-10-15;24,3;70,5;
2018-10-16;24,8;70,4;
2018-10-17;24,5;70,5;
2018-10-18;25;67,5;
2018-10-19;22,1;78;
2018-10-20;22,8;72,9;
2018-10-21;22;68,2;
2018-10-22;20,5;75,4;
2018-10-23;23,2;67,1;
2018-10-24;23,8;67,4;
2018-10-25;21,6;82,6;
2018-10-26;23,5;74,6;
2018-10-27;22,9;79,3;
2018-10-28;22,8;75;
2018-10-29;23,2;73,9;
2018-10-30;23,4;77,7;
2018-10-31;24,6;69;
2018-11-01;24,9;65,9;
2018-11-02;23;72;
2018-11-03;22,4;80,7;
2018-11-04;21,5;84,3;
2018-11-05;22,1;83,2;
2018-11-06;20,8;85,5;
2018-11-07;21;84,9;
2018-11-08;19,6;92,3;
2018-11-09;17,3;92,8;
2018-11-10;18,7;92,8;
2018-11-11;21,2;85,5;
2018-11-12;22,5;80,6;
2018-11-13;24,2;69,3;
2018-11-14;23,2;76,3;
2018-11-15;23,4;78,7;
2018-11-16;22,2;87,1;
2018-11-17;22,6;80,6;
2018-11-18;23,3;76,3;
2018-11-19;21,8;83,5;
2018-11-20;20,8;89;
2018-11-21;20,4;87,5;
2018-11-22;21,7;78,3;
2018-11-23;21,4;81,5;
2018-11-24;19,2;89,5;
2018-11-25;19,8;88,4;
2018-11-26;21,2;79,4;
2018-11-27;21,6;69,8;
2018-11-28;22,6;60,5;
2018-11-29;23,5;56,5;
2018-11-30;23,8;61,6;
2018-12-01;21,6;84;
2018-12-02;20,7;91,3;
2018-12-03;21,6;90,3;
2018-12-04;23,1;77,8;
2018-12-05;23,6;78,5;
2018-12-06;23,8;76,6;
2018-12-07;23,6;77,3;
2018-12-08;23,2;71,9;
2018-12-09;20,8;77,6;
2018-12-10;20,3;77;
2018-12-11;21,8;74,6;
2018-12-12;22,2;74,2;
2018-12-13;21,1;77,2;
2018-12-14;22,6;69,8;
2018-12-15;24,7;58,4;
2018-12-16;25;59;
2018-12-17;24,7;58,1;
2018-12-18;25,1;57;
2018-12-19;24,8;63,5;
2018-12-20;23,2;74,8;
2018-12-21;24,8;63,6;
2018-12-22;25,6;58,3;
2018-12-23;24,5;64,8;
2018-12-24;22,7;75,2;
2018-12-25;23;74,9;
2018-12-26;21,7;85,4;
2018-12-27;21,3;87,7;
2018-12-28;22,2;80,5;
2018-12-29;21,2;86,5;
2018-12-30;22,1;84,8;
2018-12-31;22,5;80,4;
2019-01-01;21,7;85;
2019-01-02;22,6;80,3;
2019-01-03;24,1;69,4;
2019-01-04;22,2;76,1;
2019-01-05;21,2;85;
2019-01-06;22,6;77;
2019-01-07;24,2;63,3;
2019-01-08;24,9;63,8;
2019-01-09;23,9;63,4;
2019-01-10;23;66,2;
2019-01-11;23,7;68,2;
2019-01-12;24;68,3;
2019-01-13;24,8;62,3;
2019-01-14;24,9;58,9;
2019-01-15;25,3;57,3;
2019-01-16;26,4;60;
2019-01-17;22,7;68,7;
2019-01-18;24,1;67,6;
2019-01-19;25,4;58,2;
2019-01-20;25,5;60,5;
2019-01-21;25,4;61,3;
2019-01-22;25,9;64,8;
2019-01-23;25;60,3;
2019-01-24;25,5;51,7;
2019-01-25;25,7;51,8;
2019-01-26;20,6;80,8;
2019-01-27;21,1;81,3;
2019-01-28;24,5;61,2;
2019-01-29;25,2;54,8;
2019-01-30;25,3;52;
2019-01-31;25,4;51,8;
2019-02-01;25,8;50,9;
2019-02-02;26,2;50,8;
2019-02-03;26,9;52,6;
